,키워드,언급수
0,경주,5053
1,벚꽃,2431
2,여행,2144
3,사진,1664
4,시간,1039
5,사람,946
6,불국사,732
7,맛,713
8,카페,706
9,대릉,694
10,숙소,693
11,경주시,676
12,겹,670
13,방문,646
14,추천,611
15,첨성대,604
16,주차장,599
17,주차,587
18,구경,549
19,맛집,534
20,보문,513
21,코스,507
22,주문,493
23,위치,485
24,꽃,411
25,경북,403
26,빵,398
27,나무,391
28,포토,383
29,커피,382
30,집,376
31,야경,364
32,월,362
33,예약,360
34,봄,359
35,메뉴,356
36,명소,348
37,호텔,335
38,존,330
39,동궁,324
40,날씨,319
41,줄,313
42,펜션,312
43,정교,311
44,바다,309
45,풍경,306
46,입구,303
47,박,295
48,아침,295
49,신라,294
