,키워드,언급수
0,속초,1489
1,여행,635
2,바다,373
3,강원도,296
4,맛,290
5,카페,265
6,시간,248
7,속초시,206
8,맛집,206
9,겨울,204
10,사진,201
11,주차,199
12,설악산,198
13,방문,197
14,사람,188
15,회,175
16,주문,165
17,대게,158
18,집,148
19,추천,147
20,메뉴,145
21,커피,141
22,뷰,138
23,주차장,134
24,해수욕장,127
25,숙소,122
26,호텔,121
27,구경,119
28,위치,115
29,코스,115
30,마을,115
31,물회,111
32,체험,105
33,입구,104
34,청초,103
35,가족,102
36,강원,98
37,홍게,98
38,가격,97
39,케이블카,94
40,날씨,94
41,금정,93
42,풍경,89
43,관광,89
44,역시,88
45,게,87
46,리조트,86
47,오징어,85
48,음식,84
49,일출,83
