,키워드,언급수
0,여행,1332
1,인제,1275
2,사진,1001
3,시간,760
4,사람,731
5,집,725
6,맛,682
7,강원도,533
8,카페,504
9,벚꽃,433
10,숙소,429
11,속초,403
12,바다,393
13,버스,374
14,엄마,368
15,커피,348
16,구경,329
17,아침,327
18,맛집,321
19,친구,318
20,뷰,317
21,추천,313
22,이제,307
23,저녁,304
24,밥,299
25,예약,295
26,꽃,288
27,호텔,283
28,산,279
29,날씨,277
30,뭐,272
31,못,265
32,막국수,263
33,주문,259
34,왜,254
35,바람,253
36,마을,249
37,걸,248
38,봄,245
39,음식,244
40,가족,242
41,숲,241
42,만,240
43,역시,237
44,위치,231
45,공원,228
46,타고,226
47,방문,226
48,터미널,225
49,코스,223
